type_id,type,product_id,product_name,product_finalprice,product_price,rating_html,soon_release,product_url,image_src,discount,discount_label_html,episode,series_id,subscribes
simple,simple,281455,Chào Con! Ba Mẹ Đã Sẵn Sàng (Tái Bản 2020),79.800,95.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/chao-con-ba-me-da-san-sang-tai-ban-2020.html,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_33297.jpg,16.0,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">16%</span></div>",,,
simple,simple,380707,Thai Giáo Theo Chuyên Gia - 280 Ngày - Mỗi Ngày Đọc Một Trang (Tái Bản 2021),86.250,115.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/thai-giao-theo-chuyen-gia-280-ngay-moi-ngay-doc-mot-trang-tai-ban-2021.html,https://cdn0.fahasa.com/media/catalog/product/i/m/image_244718_1_3669.jpg,25.0,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">25%</span></div>",,,
simple,simple,439228,Mười Phút Mỗi Ngày Thì Thầm Với Con - Những Câu Chuyện Thai Giáo Hay Nhất Thế Giới,108.750,145.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/muoi-phut-moi-ngay-thi-tham-voi-con-nhung-cau-chuyen-thai-giao-hay-nhat-the-gioi.html,https://cdn0.fahasa.com/media/catalog/product/8/9/8935210307859.jpg,25.0,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">25%</span></div>",,,
simple,simple,403748,Để Con Được Ốm (Tái Bản 2022),98.400,120.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",,https://www.fahasa.com/de-con-duoc-om-tai-ban-2022.html,https://cdn0.fahasa.com/media/catalog/product/8/9/8935235235168.jpg,18.0,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">18%</span></div>",,,
simple,simple,413633,Tận Hưởng Hành Trình Nuôi Con Sữa Mẹ,108.240,132.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/tan-huong-hanh-trinh-nuoi-con-sua-me.html,https://cdn0.fahasa.com/media/catalog/product/8/9/8935235236219.jpg,18.0,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">18%</span></div>",,,
simple,simple,364871,Lần Đầu Làm Mẹ,208.000,260.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/lan-dau-lam-me-364871.html,https://cdn0.fahasa.com/media/catalog/product/i/m/image_235121.jpg,20.0,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">20%</span></div>",,,
simple,simple,373297,Nuôi Con Không Phải Là Cuộc Chiến 1 - Chào Con - Em Bé Sơ Sinh (Tái Bản 2021),95.200,119.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/nuoi-con-khong-phai-la-cuoc-chien-1-chao-con-em-be-so-sinh-tai-ban-2021.html,https://cdn0.fahasa.com/media/catalog/product/i/m/image_241036.jpg,20.0,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">20%</span></div>",Tập 1,,
series,series,384030,Nuôi Con Không Phải Là Cuộc Chiến Bé Sinh Tái Bản 2021,,,,,https://www.fahasa.com/seriesbook-index-series-id-368123.html,https://cdn0.fahasa.com/media/catalog/product/i/m/image_241036.jpg,,,Tập mới nhất: 2,368123,3958
simple,simple,373024,Nuôi Con Không Phải Là Cuộc Chiến 2 - E.A.S.Y - Nếp Sinh Hoạt Cho Bé Yêu (Tái Bản 2021),103.200,129.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/nuoi-con-khong-phai-la-cuoc-chien-2-e-a-s-y-nep-sinh-hoat-cho-be-yeu-tai-ban-2021.html,https://cdn0.fahasa.com/media/catalog/product/i/m/image_240806.jpg,20.0,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">20%</span></div>",Tập 2,,
series,series,360961,Nuôi Con Không Phải Là Cuộc Chiến 2 Bé Thơ Tự Ngủ Cha Mẹ Thư Thái Quyển 3 Tái Bản 2021,,,,,https://www.fahasa.com/seriesbook-index-series-id-38047.html,https://cdn0.fahasa.com/media/catalog/product/8/9/8935280909052_1_thanh_ly.jpg,,,Tập mới nhất: 3,38047,3884
