type_id,type,product_id,product_name,product_finalprice,product_price,rating_html,soon_release,product_url,image_src,discount,discount_label_html,episode
simple,simple,585182,Thám Tử Lừng Danh Conan - Tập 103,23.750,25.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/tham-tu-lung-danh-conan-tap-103-585182.html,https://cdn0.fahasa.com/media/catalog/product/t/h/tham-tu-lung-danh-conan_bia_tap-103.jpg,5,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">5%</span></div>",
simple,simple,594514,Gachiakuta - Tập 6,42.750,45.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/gachiakuta-tap-6.html,https://cdn0.fahasa.com/media/catalog/product/n/x/nxbtre_full_24402024_024047.jpg,5,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">5%</span></div>",
simple,simple,594511,3x3 Eyes - Cô Bé Ba Mắt - Tập 18 - Tặng Kèm Card Giấy ,85.500,90.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/3x3-eyes-co-be-ba-mat-tap-18-tang-kem-card-giay.html,https://cdn0.fahasa.com/media/catalog/product/n/x/nxbtre_full_24422024_024246_1.jpg,5,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">5%</span></div>",
simple,simple,594526,Thám Tử Lừng Danh Conan - Tập 6 - Bản Nâng Cấp - Tặng Kèm Bookmark,33.250,35.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/tham-tu-lung-danh-conan-tap-6-ban-nang-cap-tang-kem-bookmark.html,https://cdn0.fahasa.com/media/catalog/product/t/h/tham-tu-lung-danh-conan_ban-nang-cap_bia_bookmark_tap-6.jpg,5,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">5%</span></div>",
simple,simple,592628,Dragon Quest - Dấu Ấn Roto - Những Người Kế Thừa - Tập 33 - Tặng Kèm Postcard,38.000,40.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/dragon-quest-dau-an-roto-nhung-nguoi-ke-thua-tap-33-tang-kem-postcard.html,https://cdn0.fahasa.com/media/catalog/product/d/r/dragon-quest_dau-an-roto_nhung-nguoi-ke-thua_bia_postcard_tap-33.jpg,5,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">5%</span></div>",
simple,simple,594733,Ninja Rantaro - Tập 40 (Tái Bản 2024),38.000,40.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/ninja-rantaro-tap-40-tai-ban-2024.html,https://cdn0.fahasa.com/media/catalog/product/n/i/ninja-rantaro_bia_tap-40.jpg,5,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">5%</span></div>",
simple,simple,592465,Ngôn Ngữ Yêu Thương - A Sign Of Affection - Tập 10 - Tặng Kèm Card PVC,28.500,30.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/ngon-ngu-yeu-thuong-a-sign-of-affection-tap-10-tang-kem-card-pvc.html,https://cdn0.fahasa.com/media/catalog/product/n/g/ngon-ngu-yeu-thuong_bia_pvc-card_tap-10-dd.jpg,5,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">5%</span></div>",
simple,simple,592285,Sakamoto Days - Tập 11 - Một Đòn - Tặng Kèm Sheet 5 Standee Đế Gập,42.300,45.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/sakamoto-days-tap-11-mot-don-tang-kem-sheet-5-standee-de-gap.html,https://cdn0.fahasa.com/media/catalog/product/z/5/z5962756846307_09f98e17033be0b3285bde3bf5e77df1.jpg,6,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">6%</span></div>",
simple,simple,591853,BlueLock - Tập 24 - Tặng Kèm Card PVC,33.250,35.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/bluelock-tap-24-tang-kem-card-pvc.html,https://cdn0.fahasa.com/media/catalog/product/b/l/bluelock_ban-thuong_bia_pvc-card_tap-24.jpg,5,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">5%</span></div>",
simple,simple,595082,Wind Breaker - Tập 4,42.750,45.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",1,https://www.fahasa.com/wind-breaker-tap-4.html,https://cdn0.fahasa.com/media/catalog/product/n/x/nxbtre_full_01082024_030858.jpg,5,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">5%</span></div>",
simple,simple,594524,Dragon Ball SD - 7 Viên Ngọc Rồng Nhí - Tập 10 - Cậu Thiếu Niên Bí Ẩn - Tặng Kèm Standee Ivory,71.250,75.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/dragon-ball-sd-7-vien-ngoc-rong-nhi-tap-10-cau-thieu-nien-bi-an-tang-kem-standee.html,https://cdn0.fahasa.com/media/catalog/product/d/r/dragon-ball-sd_7-vien-ngoc-rong-nhi_bia_standee_tap-10.jpg,5,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">5%</span></div>",
simple,simple,590594,Dấu Ấn Hoàng Gia - Tập 9,28.500,30.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/dau-an-hoang-gia-tap-9.html,https://cdn0.fahasa.com/media/catalog/product/d/a/dau-an-hoang-gia_bia_tap-9.jpg,5,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">5%</span></div>",
