type_id,type,product_id,product_name,product_finalprice,product_price,rating_html,soon_release,product_url,image_src,discount,discount_label_html,episode
simple,simple,469382,38 Bức Thư Rockefeller Viết Cho Con Trai,69.000,138.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/38-buc-thu-rockefeller-viet-cho-con-trai.html,https://cdn0.fahasa.com/media/catalog/product/9/7/9786044777481.jpg,50,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">50%</span></div>",
simple,simple,402784,7 Thói Quen Hiệu Quả - The 7 Habits Of Highly Effective People - Bìa Cứng (Tái Bản 2022),192.500,250.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/7-thoi-quen-hieu-qua-bc-thang-7-2022.html,https://cdn0.fahasa.com/media/catalog/product/8/9/8935280400733.jpg,23,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">23%</span></div>",
simple,simple,381794,Flow - Dòng Chảy,182.400,228.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/flow-dong-chay.html,https://cdn0.fahasa.com/media/catalog/product/i/m/image_244718_1_4401.jpg,20,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">20%</span></div>",
simple,simple,224501,Yêu Những Điều Không Hoàn Hảo,113.980,139.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:94%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star active'></div><div class='rating-links'>4.7</div></div>",0,https://www.fahasa.com/yeu-nhung-dieu-khong-hoan-hao.html,https://cdn0.fahasa.com/media/catalog/product/4/c/4ceb6ba3bd81614df8ff4c1411b11f59.jpg,18,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">18%</span></div>",
simple,simple,395134,Khéo Ăn Nói Sẽ Có Được Thiên Hạ (Tái Bản 2022),87.100,130.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/kheo-an-noi-se-co-duoc-thien-ha-tai-ban-2022.html,https://cdn0.fahasa.com/media/catalog/product/8/9/8936067605693.jpg,33,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">33%</span></div>",
simple,simple,560118,Sức Mạnh Của EQ - Đánh Thức Trí Tuệ Cảm Xúc - Làm Chủ Ngôn Ngữ - Thu Phục Lòng Người,76.230,99.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/suc-manh-cua-eq-danh-thuc-tri-tue-cam-xuc-lam-chu-ngon-ngu-thu-phuc-long-nguoi.html,https://cdn0.fahasa.com/media/catalog/product/b/i/bia_1_suc-manh-cua-eq.jpg,23,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">23%</span></div>",
simple,simple,408393,Bạn Đang Nghịch Gì Với Đời Mình?,99.200,124.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/ban-dang-nghich-gi-voi-doi-minh-408393.html,https://cdn0.fahasa.com/media/catalog/product/8/9/8935086856000.jpg,20,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">20%</span></div>",
simple,simple,414187,Định Luật Murphy - Mọi Bí Mật Tâm Lý Thao Túng Cuộc Đời Bạn,91.630,119.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/dinh-luat-murphy-moi-bi-mat-tam-ly-thao-tung-cuoc-doi-ban.html,https://cdn0.fahasa.com/media/catalog/product/p/h/ph_t-h_nh-_nh-lu_t-murphybia-1.jpg,23,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">23%</span></div>",
simple,simple,559176,"Phương Pháp Học Tập Feynman - 5 Bước Giúp Bạn Học Nhanh, Nhớ Lâu, Tiến Bộ Vượt Bậc",104.720,136.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/phuong-phap-hoc-tap-feynman-5-buoc-giup-ban-hoc-nhanh-nho-lau-tien-bo-vuot-bac.html,https://cdn0.fahasa.com/media/catalog/product/8/9/8936225390041.jpg,23,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">23%</span></div>",
simple,simple,440947,Đúng Việc - Một Góc Nhìn Về Câu Chuyện Khai Minh - Bìa Cứng (Tái Bản 2023),96.250,125.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/dung-viec-mot-goc-nhin-ve-cau-chuyen-khai-minh-bia-cung-tai-ban-2023-440947.html,https://cdn0.fahasa.com/media/catalog/product/8/9/8935280500761_1_1.jpg,23,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">23%</span></div>",
simple,simple,287633,Những Quy Luật Của Bản Chất Con Người,252.000,300.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:88%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star active'></div><div class='rating-links'>4.4</div></div>",0,https://www.fahasa.com/nhung-quy-luat-cua-ban-chat-con-nguoi.html,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_38609.jpg,16,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">16%</span></div>",
simple,simple,370678,Đắc Nhân Tâm (Tái Bản 2021),66.220,86.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/dac-nhan-tam-tai-ban-2021.html,https://cdn0.fahasa.com/media/catalog/product/d/n/dntttttuntitled.jpg,23,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">23%</span></div>",
simple,simple,589668,Vẻ Đẹp Của Cảnh Sắc Tầm Thường - Hay Vì Sao Chúng Ta Cần Thay Đổi Cách Thưởng Thức Thiên Nhiên?,192.700,235.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:0%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star deactive'></div><div class='rating-links'>0</div></div>",0,https://www.fahasa.com/ve-dep-cua-canh-sac-tam-thuong-hay-vi-sao-chung-ta-can-thay-doi-cach-thuong-thuc-thien-nhien.html,https://cdn0.fahasa.com/media/catalog/product/v/_/v_-_p-c_a-c_nh-s_c-t_m-th_ng.jpg,18,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">18%</span></div>",
simple,simple,257683,Một Đời Như Kẻ Tìm Đường,147.000,175.000,"<div class='desktop_only ratings'>
							    <div class='rating-box'>
								<div class='rating' style='width:93%'></div>
							    </div>
						    </div><div class='mobile_only fhs_center_left margin_top_small '><div class='icon-star active'></div><div class='rating-links'>4.7</div></div>",0,https://www.fahasa.com/mot-doi-nhu-ke-tim-duong.html,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_5358.jpg,16,"<div class=""label-pro-sale m-label-pro-sale""><span class=""p-sale-label discount-l-fs"">16%</span></div>",
